Timestamp,Open,High,Low,Close,Volume
1744459380000,"83530.43000000","83542.00000000","83516.98000000","83542.00000000","4.21373000"
1744459440000,"83541.99000000","83542.00000000","83528.30000000","83528.31000000","1.83311000"
1744459500000,"83528.30000000","83528.31000000","83499.00000000","83499.01000000","3.87166000"
1744459560000,"83499.00000000","83500.00000000","83488.00000000","83499.99000000","1.80687000"
1744459620000,"83499.99000000","83499.99000000","83474.94000000","83496.55000000","6.94000000"
1744459680000,"83496.55000000","83530.00000000","83496.54000000","83530.00000000","2.29573000"
1744459740000,"83530.00000000","83583.69000000","83529.99000000","83583.69000000","3.31184000"
1744459800000,"83583.69000000","83594.54000000","83575.47000000","83587.84000000","4.42533000"
1744459860000,"83587.84000000","83600.00000000","83586.78000000","83600.00000000","1.79611000"
1744459920000,"83599.99000000","83637.89000000","83599.99000000","83637.89000000","4.31373000"
1744459980000,"83637.88000000","83650.00000000","83622.64000000","83650.00000000","7.07153000"
1744460040000,"83650.00000000","83688.00000000","83650.00000000","83668.00000000","6.62831000"
1744460100000,"83668.00000000","83668.10000000","83661.00000000","83661.01000000","6.60092000"
1744460160000,"83661.01000000","83661.01000000","83658.91000000","83658.91000000","2.47338000"
1744460220000,"83658.92000000","83715.21000000","83658.91000000","83702.50000000","37.74788000"
1744460280000,"83702.50000000","83707.34000000","83691.17000000","83706.83000000","3.12312000"
1744460340000,"83706.84000000","83725.12000000","83706.83000000","83725.12000000","4.61913000"
1744460400000,"83725.11000000","83725.12000000","83700.00000000","83706.09000000","3.91033000"
1744460460000,"83706.09000000","83750.00000000","83706.09000000","83721.30000000","11.23141000"
1744460520000,"83721.31000000","83755.22000000","83719.94000000","83719.95000000","14.93993000"
1744460580000,"83719.94000000","83764.16000000","83719.94000000","83742.11000000","5.64244000"
1744460640000,"83742.11000000","83742.11000000","83724.75000000","83724.75000000","1.51917000"
1744460700000,"83724.75000000","83724.76000000","83716.98000000","83716.98000000","2.19516000"
1744460760000,"83716.99000000","83800.00000000","83716.98000000","83799.99000000","11.04019000"
1744460820000,"83800.00000000","83800.00000000","83774.83000000","83799.99000000","19.10064000"
1744460880000,"83799.99000000","83800.00000000","83770.16000000","83770.17000000","11.26271000"
1744460940000,"83770.16000000","83770.17000000","83770.16000000","83770.17000000","1.50532000"
1744461000000,"83770.16000000","83770.17000000","83732.69000000","83732.70000000","4.07155000"
1744461060000,"83732.69000000","83732.70000000","83716.98000000","83716.98000000","4.17501000"
1744461120000,"83716.98000000","83716.99000000","83716.98000000","83716.98000000","1.01725000"
1744461180000,"83716.99000000","83716.99000000","83690.34000000","83714.16000000","10.16783000"
1744461240000,"83714.17000000","83716.93000000","83714.17000000","83716.93000000","0.77913000"
1744461300000,"83716.92000000","83782.61000000","83716.92000000","83782.60000000","7.23974000"
1744461360000,"83782.61000000","83782.61000000","83753.90000000","83764.50000000","3.72959000"
1744461420000,"83764.51000000","83793.58000000","83764.15000000","83764.16000000","2.58474000"
1744461480000,"83764.15000000","83764.16000000","83724.17000000","83730.25000000","9.53227000"
1744461540000,"83730.25000000","83923.04000000","83730.25000000","83923.04000000","40.63810000"
1744461600000,"83923.04000000","83936.45000000","83803.83000000","83804.84000000","34.76385000"
1744461660000,"83804.84000000","83850.00000000","83795.12000000","83849.99000000","7.52827000"
1744461720000,"83849.99000000","83877.96000000","83772.13000000","83772.21000000","33.16353000"
1744461780000,"83772.20000000","83810.00000000","83772.20000000","83776.31000000","6.37253000"
1744461840000,"83776.32000000","83834.00000000","83776.31000000","83834.00000000","10.65689000"
1744461900000,"83833.99000000","83850.00000000","83816.93000000","83816.93000000","23.59715000"
1744461960000,"83816.94000000","83824.53000000","83782.65000000","83789.39000000","17.87727000"
1744462020000,"83789.39000000","83813.48000000","83764.15000000","83800.79000000","10.73447000"
1744462080000,"83800.80000000","83800.80000000","83739.13000000","83744.85000000","8.27795000"
1744462140000,"83744.85000000","83777.76000000","83730.50000000","83770.25000000","7.68124000"
1744462200000,"83770.24000000","83770.25000000","83682.77000000","83691.12000000","34.87389000"
1744462260000,"83691.13000000","83695.58000000","83660.67000000","83665.69000000","10.45408000"
1744462320000,"83665.69000000","83728.90000000","83665.69000000","83728.90000000","9.02613000"
1744462380000,"83728.90000000","83744.00000000","83715.21000000","83739.64000000","4.43458000"
1744462440000,"83739.63000000","83739.63000000","83695.59000000","83716.97000000","20.97740000"
1744462500000,"83716.98000000","83764.16000000","83716.97000000","83749.01000000","15.81759000"
1744462560000,"83749.00000000","83752.77000000","83737.51000000","83752.77000000","2.83882000"
1744462620000,"83752.78000000","83764.16000000","83737.51000000","83750.99000000","2.83483000"
1744462680000,"83750.98000000","83858.50000000","83750.98000000","83858.49000000","7.98306000"
1744462740000,"83858.50000000","83858.50000000","83817.83000000","83829.86000000","13.68700000"
1744462800000,"83829.86000000","83846.00000000","83811.61000000","83811.61000000","4.76244000"
1744462860000,"83811.61000000","83811.62000000","83803.00000000","83803.01000000","1.75721000"
1744462920000,"83803.00000000","83879.74000000","83803.00000000","83826.07000000","8.93569000"
1744462980000,"83826.07000000","83842.49000000","83826.07000000","83826.07000000","6.94430000"
1744463040000,"83826.07000000","83871.99000000","83826.07000000","83871.99000000","4.61073000"
1744463100000,"83871.99000000","83962.60000000","83871.98000000","83962.60000000","59.10412000"
1744463160000,"83962.59000000","83990.00000000","83960.01000000","83964.30000000","33.97911000"
1744463220000,"83964.30000000","83999.00000000","83964.30000000","83990.60000000","20.19218000"
1744463280000,"83990.59000000","83990.60000000","83972.94000000","83972.94000000","20.76045000"
1744463340000,"83972.94000000","84016.98000000","83957.44000000","84015.82000000","50.07294000"
1744463400000,"84015.83000000","84053.95000000","84012.76000000","84026.68000000","104.45283000"
1744463460000,"84026.67000000","84026.67000000","83975.10000000","84007.89000000","64.21566000"
1744463520000,"84007.89000000","84012.00000000","83985.69000000","83988.00000000","8.46896000"
1744463580000,"83988.01000000","84000.00000000","83953.07000000","83953.07000000","83.00763000"
1744463640000,"83953.08000000","84002.78000000","83953.07000000","84002.77000000","15.93735000"
1744463700000,"84002.77000000","84010.01000000","83953.07000000","84010.00000000","35.14874000"
1744463760000,"84010.00000000","84039.96000000","83990.00000000","84039.95000000","30.33614000"
1744463820000,"84039.96000000","84094.34000000","83962.00000000","83979.26000000","81.65714000"
1744463880000,"83979.26000000","83979.27000000","83913.04000000","83913.05000000","10.57935000"
1744463940000,"83913.04000000","83919.20000000","83819.34000000","83832.00000000","63.20744000"
1744464000000,"83832.00000000","83840.01000000","83780.35000000","83789.99000000","33.33771000"
1744464060000,"83789.99000000","83801.61000000","83777.77000000","83777.78000000","6.25537000"
1744464120000,"83777.78000000","83777.78000000","83615.38000000","83636.00000000","76.10978000"
1744464180000,"83636.00000000","83652.82000000","83555.12000000","83614.86000000","74.56371000"
1744464240000,"83614.86000000","83694.00000000","83614.86000000","83669.82000000","24.44309000"
1744464300000,"83669.82000000","83696.00000000","83645.66000000","83689.84000000","7.75556000"
1744464360000,"83689.84000000","83716.99000000","83689.84000000","83709.69000000","10.37003000"
1744464420000,"83709.69000000","83798.76000000","83700.00000000","83722.18000000","67.78990000"
1744464480000,"83722.19000000","83799.88000000","83716.98000000","83778.51000000","9.04866000"
1744464540000,"83778.52000000","83858.50000000","83776.22000000","83858.49000000","8.79692000"
1744464600000,"83858.50000000","83858.50000000","83748.93000000","83755.85000000","19.02921000"
1744464660000,"83755.85000000","83800.00000000","83755.85000000","83778.56000000","7.61236000"
1744464720000,"83778.57000000","83850.00000000","83737.53000000","83836.54000000","52.76507000"
1744464780000,"83836.54000000","83883.06000000","83756.66000000","83756.67000000","41.27745000"
1744464840000,"83756.67000000","83756.67000000","83729.50000000","83741.46000000","8.89001000"
1744464900000,"83741.47000000","83753.51000000","83718.00000000","83718.00000000","6.53982000"
1744464960000,"83718.00000000","83740.56000000","83716.98000000","83720.01000000","4.01570000"
1744465020000,"83720.01000000","83731.20000000","83708.00000000","83725.07000000","8.66323000"
1744465080000,"83725.07000000","83856.63000000","83716.98000000","83838.36000000","15.16853000"
1744465140000,"83838.35000000","83841.05000000","83811.32000000","83832.25000000","3.34015000"
1744465200000,"83832.24000000","83849.92000000","83809.80000000","83849.71000000","7.75526000"
1744465260000,"83849.71000000","83849.71000000","83815.28000000","83815.29000000","7.39458000"
1744465320000,"83815.29000000","84118.45000000","83813.09000000","84118.44000000","131.47050000"
1744465380000,"84118.44000000","84500.00000000","84118.44000000","84238.53000000","401.99954000"
1744465440000,"84238.52000000","84238.52000000","84102.80000000","84177.94000000","95.30580000"
1744465500000,"84177.93000000","84363.50000000","84156.69000000","84260.93000000","86.20009000"
1744465560000,"84260.94000000","84446.56000000","84260.94000000","84408.57000000","50.36230000"
1744465620000,"84408.57000000","84441.97000000","84314.00000000","84354.72000000","71.75243000"
1744465680000,"84356.78000000","84500.00000000","84352.14000000","84352.15000000","121.85824000"
1744465740000,"84352.14000000","84375.91000000","84222.00000000","84229.72000000","26.21618000"
1744465800000,"84229.72000000","84241.84000000","84193.09000000","84212.96000000","15.52962000"
1744465860000,"84212.95000000","84238.84000000","84156.90000000","84182.01000000","15.98843000"
1744465920000,"84182.01000000","84336.54000000","84182.01000000","84328.00000000","20.98744000"
1744465980000,"84327.99000000","84459.21000000","84314.17000000","84459.20000000","37.77329000"
1744466040000,"84459.21000000","84480.72000000","84404.42000000","84473.37000000","45.34009000"
1744466100000,"84473.36000000","84543.94000000","84440.01000000","84537.93000000","88.89629000"
1744466160000,"84537.92000000","84688.00000000","84537.92000000","84637.52000000","108.68282000"
1744466220000,"84637.53000000","84637.53000000","84490.32000000","84519.00000000","32.43843000"
1744466280000,"84519.01000000","84519.01000000","84440.10000000","84480.00000000","23.29130000"
1744466340000,"84480.00000000","84516.50000000","84458.23000000","84458.24000000","15.39514000"
1744466400000,"84458.24000000","84492.20000000","84351.29000000","84356.59000000","53.28137000"
1744466460000,"84356.59000000","84380.80000000","84314.62000000","84363.65000000","39.81528000"
1744466520000,"84363.65000000","84512.79000000","84360.00000000","84463.21000000","48.94173000"
1744466580000,"84463.20000000","84463.20000000","84417.78000000","84425.99000000","33.55304000"
1744466640000,"84426.00000000","84442.65000000","84371.67000000","84399.71000000","32.25059000"
1744466700000,"84399.71000000","84545.45000000","84399.71000000","84524.70000000","34.56324000"
1744466760000,"84524.70000000","84524.70000000","84477.20000000","84514.00000000","13.68540000"
1744466820000,"84513.99000000","84583.88000000","84513.99000000","84578.85000000","30.12663000"
1744466880000,"84578.85000000","84750.00000000","84562.26000000","84749.99000000","66.32753000"
1744466940000,"84749.99000000","84774.45000000","84707.77000000","84714.81000000","47.87807000"
1744467000000,"84714.82000000","84720.73000000","84610.55000000","84617.57000000","16.50088000"
1744467060000,"84617.58000000","84617.58000000","84550.01000000","84574.17000000","17.53609000"
1744467120000,"84574.17000000","84583.74000000","84532.74000000","84532.74000000","36.89595000"
1744467180000,"84532.74000000","84532.74000000","84500.00000000","84510.89000000","20.52540000"
1744467240000,"84510.88000000","84550.00000000","84496.87000000","84496.88000000","21.61404000"
1744467300000,"84496.87000000","84496.88000000","84398.49000000","84398.49000000","49.96126000"
1744467360000,"84398.50000000","84429.75000000","84393.61000000","84429.75000000","13.99921000"
1744467420000,"84429.75000000","84429.75000000","84400.46000000","84405.32000000","18.05142000"
1744467480000,"84405.31000000","84424.18000000","84362.01000000","84367.18000000","9.08718000"
1744467540000,"84367.18000000","84386.52000000","84328.17000000","84369.70000000","26.42206000"
1744467600000,"84369.69000000","84457.98000000","84366.69000000","84439.69000000","14.46256000"
1744467660000,"84439.69000000","84530.18000000","84420.53000000","84518.86000000","22.37232000"
1744467720000,"84518.86000000","84765.41000000","84500.19000000","84765.40000000","71.29428000"
1744467780000,"84765.40000000","84867.30000000","84706.17000000","84851.99000000","80.85183000"
1744467840000,"84851.99000000","84933.27000000","84811.42000000","84894.90000000","64.85054000"
1744467900000,"84894.90000000","85000.00000000","84854.56000000","84996.56000000","158.30541000"
1744467960000,"84996.56000000","85000.00000000","84823.88000000","84829.99000000","46.48247000"
1744468020000,"84829.99000000","84877.17000000","84774.77000000","84800.82000000","29.81463000"
1744468080000,"84800.81000000","84890.87000000","84800.00000000","84890.87000000","21.28886000"
1744468140000,"84890.86000000","84972.00000000","84858.61000000","84884.73000000","40.86472000"
1744468200000,"84885.33000000","84975.46000000","84885.33000000","84970.55000000","29.48478000"
1744468260000,"84970.55000000","85000.00000000","84970.55000000","84990.59000000","51.96933000"
1744468320000,"84990.58000000","85251.00000000","84990.58000000","85250.99000000","342.56065000"
1744468380000,"85250.99000000","85251.00000000","85056.45000000","85069.97000000","42.11060000"
1744468440000,"85069.97000000","85104.15000000","85026.50000000","85048.01000000","46.82391000"
1744468500000,"85048.00000000","85057.08000000","84948.36000000","85036.95000000","56.58414000"
1744468560000,"85036.95000000","85036.95000000","84900.00000000","84905.00000000","31.32673000"
1744468620000,"84905.00000000","84988.51000000","84900.01000000","84959.33000000","46.64784000"
1744468680000,"84959.33000000","85000.00000000","84943.39000000","84967.99000000","59.55857000"
1744468740000,"84968.00000000","85000.00000000","84966.00000000","85000.00000000","16.29205000"
1744468800000,"84999.99000000","84999.99000000","84891.68000000","84891.68000000","25.86156000"
1744468860000,"84891.69000000","84894.75000000","84820.19000000","84820.53000000","24.29879000"
1744468920000,"84820.53000000","84905.34000000","84801.88000000","84879.97000000","19.49167000"
1744468980000,"84879.97000000","84886.75000000","84862.01000000","84862.01000000","6.59782000"
1744469040000,"84862.02000000","84882.85000000","84845.92000000","84857.90000000","12.94821000"
1744469100000,"84857.89000000","84883.64000000","84755.68000000","84782.60000000","26.21951000"
1744469160000,"84782.59000000","84786.40000000","84754.71000000","84760.96000000","13.87207000"
1744469220000,"84760.95000000","84770.00000000","84754.57000000","84760.00000000","29.70818000"
1744469280000,"84760.01000000","84760.01000000","84720.08000000","84736.58000000","23.99253000"
1744469340000,"84736.59000000","84740.00000000","84706.00000000","84710.39000000","19.92292000"
1744469400000,"84710.40000000","84800.00000000","84700.00000000","84722.77000000","25.64245000"
1744469460000,"84722.78000000","84855.33000000","84722.78000000","84855.33000000","14.30081000"
1744469520000,"84855.33000000","84907.63000000","84824.96000000","84907.62000000","16.47129000"
1744469580000,"84907.63000000","85000.00000000","84907.62000000","84990.99000000","33.87175000"
1744469640000,"84991.80000000","84999.00000000","84970.26000000","84992.28000000","15.55573000"
1744469700000,"84992.29000000","84999.99000000","84987.19000000","84990.56000000","27.66291000"
1744469760000,"84990.56000000","84990.57000000","84912.17000000","84970.00000000","30.50951000"
1744469820000,"84970.00000000","84976.53000000","84886.31000000","84928.98000000","19.79927000"
1744469880000,"84928.99000000","84939.72000000","84894.45000000","84894.45000000","15.86261000"
1744469940000,"84894.46000000","84894.46000000","84827.74000000","84827.75000000","19.05347000"
1744470000000,"84827.75000000","84893.76000000","84827.74000000","84854.86000000","12.72755000"
1744470060000,"84854.85000000","84893.62000000","84854.85000000","84883.06000000","16.23278000"
1744470120000,"84883.06000000","84929.46000000","84883.05000000","84922.08000000","14.66178000"
1744470180000,"84922.09000000","84932.25000000","84820.86000000","84843.56000000","22.20044000"
1744470240000,"84843.56000000","84928.00000000","84843.56000000","84889.34000000","19.08203000"
1744470300000,"84889.34000000","84889.34000000","84740.32000000","84754.52000000","89.55382000"
1744470360000,"84754.53000000","84760.00000000","84682.00000000","84682.01000000","101.20287000"
1744470420000,"84682.00000000","84705.39000000","84660.76000000","84697.73000000","29.36903000"
1744470480000,"84697.73000000","84697.74000000","84640.88000000","84658.19000000","39.99541000"
1744470540000,"84658.18000000","84726.22000000","84649.64000000","84681.18000000","72.09116000"
1744470600000,"84681.18000000","84764.00000000","84679.84000000","84744.00000000","54.54695000"
1744470660000,"84743.99000000","84800.00000000","84743.99000000","84761.99000000","25.50946000"
1744470720000,"84761.99000000","84770.00000000","84700.00000000","84702.00000000","24.05330000"
1744470780000,"84701.99000000","84719.60000000","84624.73000000","84666.62000000","65.31930000"
1744470840000,"84666.61000000","84680.00000000","84649.20000000","84679.99000000","15.27112000"
1744470900000,"84679.99000000","84788.06000000","84679.99000000","84782.31000000","45.69328000"
1744470960000,"84782.31000000","84920.02000000","84782.31000000","84920.02000000","81.51427000"
1744471020000,"84920.01000000","84920.01000000","84856.19000000","84902.00000000","34.43315000"
1744471080000,"84902.01000000","84931.01000000","84893.51000000","84931.01000000","23.83822000"
1744471140000,"84931.00000000","84987.42000000","84912.17000000","84984.75000000","27.55157000"
1744471200000,"84984.74000000","85109.64000000","84984.49000000","85103.13000000","95.78846000"
1744471260000,"85103.12000000","85103.13000000","85000.00000000","85060.26000000","57.22218000"
1744471320000,"85060.26000000","85060.27000000","84946.40000000","85007.00000000","19.26254000"
1744471380000,"85007.01000000","85055.52000000","85002.88000000","85007.40000000","22.23239000"
1744471440000,"85007.39000000","85045.95000000","84969.90000000","85037.73000000","11.32571000"
1744471500000,"85037.73000000","85050.00000000","85023.12000000","85023.13000000","8.93297000"
1744471560000,"85023.12000000","85040.35000000","85001.22000000","85001.22000000","11.46713000"
1744471620000,"85000.59000000","85033.65000000","84985.84000000","85033.64000000","20.30539000"
1744471680000,"85033.64000000","85146.24000000","85032.11000000","85146.23000000","25.05790000"
1744471740000,"85146.23000000","85188.00000000","85136.17000000","85151.23000000","45.62686000"
1744471800000,"85151.22000000","85160.63000000","85092.10000000","85150.01000000","13.55547000"
1744471860000,"85150.01000000","85150.02000000","85104.05000000","85128.38000000","33.54272000"
1744471920000,"85128.38000000","85139.66000000","85063.21000000","85132.07000000","27.17058000"
1744471980000,"85132.07000000","85226.42000000","85132.07000000","85226.41000000","40.25759000"
1744472040000,"85226.42000000","85237.93000000","85179.25000000","85216.47000000","27.36190000"
1744472100000,"85216.47000000","85239.49000000","85152.22000000","85179.99000000","21.47402000"
1744472160000,"85179.99000000","85330.44000000","85179.98000000","85284.22000000","55.77634000"
1744472220000,"85284.23000000","85350.00000000","85214.71000000","85320.76000000","23.10217000"
1744472280000,"85320.76000000","85320.76000000","85237.20000000","85240.83000000","14.43273000"
1744472340000,"85240.83000000","85245.28000000","85146.29000000","85148.60000000","31.14567000"
1744472400000,"85148.59000000","85210.50000000","85148.59000000","85210.50000000","37.53274000"
1744472460000,"85210.50000000","85353.03000000","85210.49000000","85298.32000000","41.03482000"
1744472520000,"85298.33000000","85342.88000000","85251.56000000","85338.14000000","77.94591000"
1744472580000,"85339.81000000","85402.90000000","85339.80000000","85402.90000000","40.32190000"
1744472640000,"85402.90000000","85402.90000000","85288.81000000","85288.81000000","18.88006000"
1744472700000,"85288.82000000","85357.31000000","85288.81000000","85357.30000000","42.29401000"
1744472760000,"85357.31000000","85357.31000000","85217.39000000","85217.39000000","18.15937000"
1744472820000,"85217.40000000","85224.46000000","85165.48000000","85165.48000000","12.76086000"
1744472880000,"85165.47000000","85169.87000000","85125.66000000","85132.08000000","12.73480000"
1744472940000,"85132.08000000","85150.37000000","85132.07000000","85146.02000000","13.33017000"
1744473000000,"85146.02000000","85208.00000000","85132.07000000","85147.85000000","17.46587000"
1744473060000,"85147.84000000","85158.00000000","85132.08000000","85141.83000000","9.33603000"
1744473120000,"85141.83000000","85141.83000000","85074.88000000","85074.89000000","87.13115000"
1744473180000,"85074.89000000","85097.61000000","85070.01000000","85097.60000000","27.21629000"
1744473240000,"85097.60000000","85097.60000000","85067.65000000","85074.04000000","16.47365000"
1744473300000,"85074.05000000","85079.98000000","85061.88000000","85078.33000000","18.94458000"
1744473360000,"85078.34000000","85078.34000000","85037.73000000","85049.99000000","11.72482000"
1744473420000,"85049.99000000","85049.99000000","85037.73000000","85037.74000000","7.62004000"
1744473480000,"85037.74000000","85049.99000000","84990.18000000","85036.17000000","37.02552000"
1744473540000,"85037.72000000","85049.99000000","84972.09000000","85008.40000000","29.35589000"
1744473600000,"85008.40000000","85061.34000000","85008.38000000","85030.66000000","14.79980000"
1744473660000,"85030.65000000","85061.34000000","85029.22000000","85059.38000000","6.55673000"
1744473720000,"85059.39000000","85170.01000000","85053.49000000","85170.01000000","30.81636000"
1744473780000,"85170.00000000","85197.35000000","85152.70000000","85197.34000000","29.06566000"
1744473840000,"85197.35000000","85212.81000000","85163.78000000","85163.78000000","13.14657000"
1744473900000,"85163.78000000","85163.78000000","84984.00000000","84984.00000000","27.14147000"
1744473960000,"84984.00000000","85020.00000000","84889.97000000","84908.00000000","56.24271000"
1744474020000,"84908.00000000","84910.00000000","84885.33000000","84900.00000000","6.46438000"
1744474080000,"84899.99000000","84925.04000000","84863.85000000","84882.46000000","17.13978000"
1744474140000,"84882.45000000","84927.71000000","84882.45000000","84889.99000000","12.03321000"
1744474200000,"84889.99000000","84892.92000000","84846.70000000","84846.71000000","11.10303000"
1744474260000,"84846.71000000","84883.31000000","84846.70000000","84859.07000000","12.33379000"
1744474320000,"84859.06000000","84879.45000000","84832.04000000","84849.06000000","24.39881000"
1744474380000,"84849.06000000","84869.57000000","84826.08000000","84869.56000000","5.11006000"
1744474440000,"84869.57000000","84943.40000000","84869.56000000","84909.34000000","8.95997000"
1744474500000,"84909.34000000","84909.34000000","84828.50000000","84828.51000000","14.99067000"
1744474560000,"84828.51000000","84892.06000000","84828.51000000","84892.06000000","5.63793000"
1744474620000,"84892.06000000","84929.99000000","84888.15000000","84921.10000000","6.39376000"
1744474680000,"84921.10000000","84987.40000000","84921.09000000","84984.77000000","23.88739000"
1744474740000,"84984.78000000","85014.48000000","84962.01000000","84962.02000000","15.35305000"
1744474800000,"84962.02000000","85023.87000000","84962.01000000","84997.49000000","10.43114000"
1744474860000,"84997.49000000","85055.30000000","84997.48000000","85037.79000000","10.04051000"
1744474920000,"85037.79000000","85074.05000000","85026.31000000","85071.37000000","12.06478000"
1744474980000,"85071.37000000","85116.41000000","85060.00000000","85090.24000000","18.13164000"
1744475040000,"85090.24000000","85094.01000000","85045.99000000","85046.02000000","10.89511000"
1744475100000,"85046.02000000","85077.45000000","85026.31000000","85026.32000000","11.50182000"
1744475160000,"85026.31000000","85026.32000000","84975.69000000","84975.70000000","9.10105000"
1744475220000,"84975.69000000","85000.00000000","84935.84000000","84999.99000000","5.84595000"
1744475280000,"84999.99000000","85016.00000000","84999.99000000","85000.01000000","9.58895000"
1744475340000,"85000.01000000","85000.01000000","84957.08000000","84991.99000000","4.84257000"
1744475400000,"84991.99000000","85023.80000000","84957.09000000","84977.84000000","11.84344000"
1744475460000,"84977.84000000","84977.85000000","84926.93000000","84926.93000000","13.65372000"
1744475520000,"84926.93000000","84934.43000000","84874.74000000","84874.75000000","6.94413000"
1744475580000,"84874.75000000","84879.04000000","84813.34000000","84818.31000000","31.75226000"
1744475640000,"84818.31000000","84825.28000000","84802.61000000","84815.22000000","11.36469000"
1744475700000,"84815.22000000","84863.44000000","84815.21000000","84822.00000000","12.60162000"
1744475760000,"84822.01000000","84887.06000000","84801.59000000","84859.51000000","12.13342000"
1744475820000,"84859.51000000","84894.55000000","84854.40000000","84881.55000000","8.24659000"
1744475880000,"84881.56000000","84918.31000000","84868.19000000","84868.19000000","26.32948000"
1744475940000,"84868.20000000","84923.12000000","84832.72000000","84923.12000000","4.38263000"
1744476000000,"84923.12000000","84928.00000000","84815.72000000","84857.28000000","8.97767000"
1744476060000,"84857.28000000","84864.15000000","84826.47000000","84840.60000000","13.83516000"
1744476120000,"84840.61000000","84846.56000000","84818.00000000","84843.98000000","8.09948000"
1744476180000,"84843.99000000","84843.99000000","84782.60000000","84801.10000000","7.31362000"
1744476240000,"84801.10000000","84803.13000000","84747.24000000","84747.24000000","23.89962000"
1744476300000,"84747.24000000","84780.16000000","84736.84000000","84741.53000000","12.37603000"
1744476360000,"84741.53000000","84745.39000000","84692.43000000","84730.64000000","50.88083000"
1744476420000,"84730.65000000","84735.48000000","84702.43000000","84724.98000000","7.60618000"
1744476480000,"84724.97000000","84724.98000000","84637.00000000","84653.75000000","15.31841000"
1744476540000,"84653.77000000","84680.20000000","84575.15000000","84626.00000000","23.14515000"
1744476600000,"84625.99000000","84629.67000000","84613.20000000","84629.66000000","7.56143000"
1744476660000,"84629.67000000","84629.67000000","84613.00000000","84616.62000000","8.15084000"
1744476720000,"84616.63000000","84673.95000000","84616.62000000","84667.59000000","13.15637000"
1744476780000,"84667.60000000","84684.00000000","84654.50000000","84683.99000000","5.97481000"
1744476840000,"84683.99000000","84691.80000000","84670.88000000","84670.88000000","5.12983000"
1744476900000,"84670.88000000","84716.29000000","84670.88000000","84716.29000000","9.02933000"
1744476960000,"84716.29000000","84724.76000000","84690.81000000","84690.82000000","5.22707000"
1744477020000,"84690.81000000","84690.82000000","84654.81000000","84659.19000000","4.54591000"
1744477080000,"84659.20000000","84685.00000000","84659.19000000","84679.85000000","4.22131000"
1744477140000,"84679.85000000","84679.85000000","84659.19000000","84659.19000000","4.28674000"
1744477200000,"84659.18000000","84666.49000000","84654.00000000","84659.19000000","6.64135000"
1744477260000,"84659.19000000","84711.12000000","84659.18000000","84711.12000000","8.61408000"
1744477320000,"84711.11000000","84754.72000000","84711.11000000","84732.60000000","8.70977000"
1744477380000,"84732.61000000","84800.00000000","84732.60000000","84766.01000000","21.07500000"
1744477440000,"84766.02000000","84766.02000000","84713.54000000","84713.55000000","6.10849000"
1744477500000,"84713.54000000","84734.30000000","84682.34000000","84682.34000000","7.54828000"
1744477560000,"84682.35000000","84682.35000000","84667.11000000","84667.12000000","4.09382000"
1744477620000,"84667.12000000","84667.12000000","84588.01000000","84588.01000000","9.63722000"
1744477680000,"84588.01000000","84588.01000000","84565.21000000","84572.01000000","14.45428000"
1744477740000,"84572.01000000","84581.41000000","84545.45000000","84550.00000000","14.43408000"
1744477800000,"84549.99000000","84550.00000000","84510.99000000","84518.86000000","17.55515000"
1744477860000,"84518.87000000","84575.12000000","84518.86000000","84575.11000000","11.25430000"
1744477920000,"84575.12000000","84575.12000000","84518.86000000","84521.74000000","15.73947000"
1744477980000,"84521.73000000","84521.74000000","84434.63000000","84457.00000000","29.41421000"
1744478040000,"84456.99000000","84485.49000000","84421.95000000","84428.03000000","19.86234000"
1744478100000,"84428.03000000","84478.40000000","84428.02000000","84478.40000000","5.28494000"
1744478160000,"84478.39000000","84500.00000000","84478.39000000","84499.99000000","8.35209000"
1744478220000,"84500.00000000","84541.75000000","84499.99000000","84515.80000000","19.13104000"
1744478280000,"84515.80000000","84534.30000000","84501.29000000","84501.30000000","12.27933000"
1744478340000,"84501.30000000","84534.29000000","84501.30000000","84518.87000000","6.83460000"
1744478400000,"84518.87000000","84518.87000000","84460.54000000","84496.87000000","4.98732000"
1744478460000,"84496.88000000","84505.32000000","84471.69000000","84471.70000000","5.79304000"
1744478520000,"84471.69000000","84518.87000000","84451.29000000","84518.87000000","16.05512000"
1744478580000,"84518.87000000","84601.42000000","84518.86000000","84601.42000000","10.32976000"
1744478640000,"84601.41000000","84646.72000000","84566.03000000","84573.06000000","12.11818000"
1744478700000,"84573.06000000","84573.06000000","84573.05000000","84573.06000000","2.73229000"
1744478760000,"84573.06000000","84581.27000000","84566.16000000","84581.27000000","3.17218000"
1744478820000,"84581.26000000","84593.14000000","84578.04000000","84593.13000000","3.69364000"
1744478880000,"84593.13000000","84660.38000000","84593.13000000","84617.53000000","7.84851000"
1744478940000,"84617.53000000","84617.53000000","84606.95000000","84608.69000000","5.31739000"
1744479000000,"84608.69000000","84731.60000000","84608.69000000","84723.13000000","7.56983000"
1744479060000,"84723.12000000","84761.09000000","84695.75000000","84761.09000000","25.16785000"
1744479120000,"84761.09000000","84782.00000000","84710.87000000","84754.71000000","22.63509000"
1744479180000,"84754.71000000","84754.72000000","84702.01000000","84726.64000000","7.11958000"
1744479240000,"84726.64000000","84728.31000000","84707.54000000","84722.63000000","5.20397000"
